,count,hate_speech,offensive_language,neither,class,tweet
4537,3,1,2,0,1,@NotoriousBM95 @Buckm00se fucking stupid crackers
4538,3,1,2,0,1,@NotoriousBM95 @MANIAC3X fucking creepy ass nigguh lmao
4539,3,0,3,0,1,@Noworriezzzz basically we're mad at them for being hoes
4540,3,0,3,0,1,@Nreid27 lmaoo you're the pussy who will call the cops. Also if I wanted to find yu I would. But I'm not gonna waste my time with you
4541,3,0,2,1,1,@Nubianreine_ you women. And when you getting money the hoes gone come so how does that sound gay ? Rather make money anyday
4542,3,0,3,0,1,@NumbersDnt_Lie Yeah them hoes straight ima grab that light blue pair
4543,3,1,2,0,1,@NurbsTheOcho8 @tori_mills02 not dykes or anything&#128111;&#128539;&#128109;
4544,3,1,2,0,1,@NyJusDntGAF no one cares nigger
4545,3,0,3,0,1,@NyJusDntGAF to late niggers died first
4546,3,0,3,0,1,@NyJusDntGAF what's up nigger &#128513;
4547,3,0,3,0,1,@O3_Millz @xDSmooth idk who gave that bitch my name
4548,3,0,3,0,1,@O3_Millz this bitch not tellin me
4549,3,0,3,0,1,@O3_Millz white bitch?
4550,3,0,3,0,1,@ODDBEAST bitch get yo duck ass off my shit
4551,3,0,3,0,1,@OLE_VertyBstard @thereal_EMandM @Holt3 lay in it brother I'm a honky
4552,3,0,3,0,1,@OLE_VertyBstard Yankee noodle is fucking awesome ya bastard.
4553,3,1,2,0,1,@OLE_VertyBstard let a honky know man lol
4554,3,0,2,1,1,@OMG_itsBrooke hey hoe
4555,3,0,3,0,1,@OMGitsKariC ima call his retarded ass
4556,3,0,2,1,1,@OTG_Kapo thats what i call it too !! Lol its beyond ghetto smh but man u needa quit playin and come back
4557,3,0,3,0,1,@OUBad just know a countryass old bitch in Tn. has ur back!
4558,3,0,3,0,1,@OVOmar23 thanks for the invite tho bitch
4559,3,1,2,0,1,@OVOtilUOverDose your just building the pussy up lmao!
4560,3,0,3,0,1,@O_ShitItsLaura haha because I'm too cool for them hoes lmao jk I got reported supposedly that I was a fake account &#128554;
4561,3,0,3,0,1,@O_beKnowing the bitch that took my phone
4562,3,0,2,1,1,"@Of_Angelis yep, which is messier/more dangerous/more environmentally-unfriendly than their retarded new spouts. @innov82bgr8"
4563,3,0,3,0,1,@Official_DCole you gonna be 33 years old with no bitches watch...lol
4564,3,0,3,0,1,@OhaiStepJ what a smelly hater bitch
4565,3,0,2,1,1,@OhhhChad here come the desperate hoes &#128514;
4566,3,0,2,1,1,"@OleanderPlume But no joke I will say NO IT IS NOT an Oleander and wife will say Son of a bitch.. Ron, yes the hell it is get out your book"
4567,3,1,2,0,1,@OliviaLuu3 Calm down you little Asian lol just go flip a bitch!
4568,3,0,2,1,1,@Omgitstamz this ho Korina is craycray.
4569,3,0,3,0,1,@OnThisCloud_9 fuck you bitch
4570,3,0,3,0,1,@On_Point_Prg @Fempop @WendyDavisTexas Did you take a picture of your pussy I hope you super sized it because it's huge grand canyon size
4571,3,0,3,0,1,"@On_Point_Prg @WendyDavisTexas @GregAbbott_TX boy talk about a,special kind of stupid far left is a under statement down retarded"
4572,3,0,3,0,1,@On_Point_Prg another keyboard commando in real life you hide like a little bitch
4573,3,0,3,0,1,"@OnlyHipHopFacts ""don't get head from hoes with overbites"" @ScHoolBoyQ"
4574,3,0,3,0,1,@OpalRose4UrSoul @duckydynamo @TreThreat it's a band negro
4575,3,0,3,0,1,"@OprahSideNigga @95ToInfinite 
exotic bitches
do exotic things
these hoes aint loyal"
4576,3,0,3,0,1,"@OptimusOdd mine will say ""the intimidator"" &#128514;&#128514; cause bitches can't handle it.&#128514;"
4577,3,0,2,1,1,@Orangeone4 @SteveWorks4You..biggest liars ever ...republican teabagger asshats like stockboy #pinoccio
4578,3,0,2,1,1,@Oreo @NHL if u zoom in you can see his hairy nipples
4579,3,0,3,0,1,@Oskzilla @yaseenxkahn sleep niggah! Lol
4580,3,0,2,1,1,@Oskzilla I'll bitch slap you to the shadow realm!
4581,3,1,2,0,1,@Oskzilla come draw and paint with me niggah!
4582,3,0,3,0,1,@Oskzilla go to sleep you fag!
4583,3,0,3,0,1,@Oskzilla in San Diego niggah!
4584,3,1,2,0,1,@Oskzilla niggah you gay!
4585,3,0,3,0,1,@Oskzilla not fair! You're still a faggot -.-
4586,3,1,2,0,1,@Oskzilla you wish niggah!!!
4587,3,1,2,0,1,@OsvaldoVause kik me u nigglet I need to know when we outs to the pool
4588,3,0,2,1,1,@OsvaldoVause text me u nigglet
4589,3,0,3,0,1,@OttawaPolitico Where does that fucking muzzie edict come from? Feds or Prov govt's?
4590,3,0,3,0,1,"@OurCofE An end to the ordination of women and faggots, whose only aim is to weaken and split our communion."
4591,3,0,2,1,1,"@OutterSpaceSWAG @ChipChipperson @out 
Chippah I hopes you ain't be hangin wit dis wigger boy"
4592,3,1,2,0,1,"@Oxy_Jon @conleyfanclub one charlotte store, but of course they are faggots"
4593,3,0,3,0,1,@Oz_lito bitch been on there for ah mintue cdfuuuu
4594,3,1,2,0,1,@PDaburei bitch nigga
4595,3,0,3,0,1,@PERRO5070 bitch tits
4596,3,0,3,0,1,@PRoseish I know you are a pussy ass coward that is weaker and smaller like GZ
4597,6,0,6,0,1,@PRoseish we don't send pussy ass cowards to old sparky
4598,3,0,3,0,1,@PRoseish yeah because George Zimmerman is a pussy ass coward.
4599,3,0,3,0,1,@PabloMuchoLive she a hoe not a housewife &#128527;
4600,3,0,3,0,1,@PacDaGoat neck TITTIES then pussy
4601,3,1,2,0,1,@PacTha_Mac imma shoot that bitch
4602,3,0,3,0,1,"@Pacific_Tomb yeah, us crackers are the devil."
4603,3,1,2,0,1,"@Pacman_Dre_SB I said something to you gorilla, stop listening to monkey music"
4604,3,0,3,0,1,@Paid_My_Dues_ YEAH! When you see him again.....That son of a bitch owes me money! Tell him I been looking for him!
4605,3,0,3,0,1,@Paixj_ right these hoes ain't loyal
4606,3,0,3,0,1,@PamSchep This bitch is not only an idiot but a troll! #spamblocked so keep spewing ur shit @CalFreedomMom @RalphyBoyUSA @ABC @scottddolan
4607,3,0,3,0,1,@Pandah_Pooh put your money up pussy
4608,3,0,3,0,1,@ParhamBryce @lllexiss @lukejohnson06 @laurenbeckkkk1 alright then we'll in calling you a pussy also
4609,3,0,3,0,1,"@Patchy_Beard G's up, hos down, Rush. I mean clearly he likes to party."
4610,3,0,3,0,1,@Pattty_B I called your bitch ass &#128530;
4611,3,0,3,0,1,"@PaulConroy @habeshasuperman oh, it's coming up, little bitch, and the U.S. Has no veto over it. It'll be a thrill to watch."
4612,3,0,3,0,1,"@PenguinGraham Yup, he did, like a straight bitch"
4613,3,0,3,0,1,"@PennyTheGOAT 
The Biebs is getting fucked right in the pussy"
4614,6,0,6,0,1,"@PennyTheGOAT 
This look more like your little baby son of a bitch. http://t.co/GO58cT7ue7"
4615,3,0,3,0,1,@PennyTheGOAT right in the pussy
4616,3,0,2,1,1,@PerezHilton \the whole bunch of the trash needs 2 jus go away. they r jus trash!!!
4617,3,0,3,0,1,@PerezHilton omg... ppl gonna bitch...
4618,3,0,3,0,1,@Piercethetit @Xenoss_ I don't love these hoes
4619,3,0,3,0,1,"@PimpBillClinton @tareksaadmisr that's Arabic for ""you one pussy gettin motha fucka"""
4620,3,0,3,0,1,@PinchSuckBlow lmoa @ high as giraffe pussy
4621,3,0,2,1,1,@PinkChocolateBK I thought it was beyond retarded & not scary at all!
4622,3,0,3,0,1,@Pipe_Tyson Me? Nigga YOU the pussy. I got hands for you dawg!
4623,3,1,2,0,1,@PlasticDom can we plz go to Starbucks and do that. Ebola sounds like a really ghetto hood name tbh.
4624,3,0,3,0,1,@Pnolia_jay shut up bitch nigga
4625,3,0,3,0,1,@Poffalicious hell no man I'm retarded good at situps.. that run was weak tho
4626,3,0,3,0,1,@Pohlman2 do I look like mike Vick bitch
4627,3,0,2,1,1,@Police_TactGear Article is flawed. Took my first CHP with BRPD. Was well done. Even had 2 ghetto gals with a jammy Hi-purnt 9 but well done
4628,3,1,2,0,1,@PraviKingDino bitch
4629,3,1,2,0,1,@PraviKingDino you like men faggot.
4630,3,1,2,0,1,@Pretty_WarZone shouldve caught it the first time nigger
4631,3,0,3,0,1,@Prettyflacko21 taking off like a bitch bra
4632,3,0,3,0,1,@Pribski86 idgaf hoe
4633,3,0,3,0,1,@PrimoMars nicca u read what i typed u aint slo by a long shot dont play dumb now litebrite lol
4634,3,0,3,0,1,@PrinceGreenJr why hold back? Just say they're as retarded as their tits are fake there's no in between...
4635,3,1,2,0,1,@Prince_WilliamB @MixyArts This nothing to do with my shoes you ignorant twat.
4636,3,0,3,0,1,@Princesslexii16 Damn you just called yourself a bitch bruh ? Lol &#9995;
4637,3,0,3,0,1,@PrissyPisces_ I'm talkin bout sluts and hoes in general
4638,3,1,2,0,1,@Prophzilla I honesty think the internet is just full of retards.
4639,3,0,3,0,1,@Prophzilla before I went off to college I wanted to get a ukulele but quickly realised I'd be a bigger fag than the guitar kid in the quad.
4640,3,0,2,1,1,"@ProtectYourNet I know right? But here I am wasting time thinking '1more hr till I start the day...' 
I'm retarded! &#128541;"
4641,3,0,3,0,1,@PussyBeezus_ whatever hoe
4642,4,0,4,0,1,@PzFeed This guy would SO get a show on Spike if they could somehow revive the son of a bitch. I'd watch.
4643,3,0,3,0,1,@QovEm Just played against a Heimer support. Biggest faggot ever. Stupid cheese champion.
4644,3,0,3,0,1,@QuantRyse @HairyPotterZ @Hockeypuck55 if I get blocked I'll be on that bitches porch drunk and yelling. Holy shit.she was right..I am kanye
4645,6,0,6,0,1,@QuavoStuntin my bitch got the dope in her panties sssshhhhh you to Dramatic
4646,3,1,2,0,1,"@QueChele u know how Hispanics be takin All the jobs these niggers won't? Yeah, somethin like a hispanic"
4647,3,0,3,0,1,@QueenIttyBitty lmfao I wasn't scanning anything..the fat hoes was hittin me up
4648,6,0,6,0,1,@QueenSAVage97 @FresH_BoY_Will how you gonna compare sushi to pussy tho there ain't no dicks going in your sushi &#128514;
4649,3,0,3,0,1,"@QueenShyba laughin at my screenshots. no bitch, this might be a code red."
4650,3,1,2,0,1,@Queen_Kaaat how about I just fuck you right in the pussy
4651,3,1,2,0,1,@R3lentlssTr0ll @AnastasiaPacana yes i like dick and i hate bitches. who am i now?
4652,6,2,3,1,1,@RAEPaelMunturo @WorldStarFunny aye sae en feeld kawkin dyke
4653,6,0,6,0,1,@RAEPaelMunturo apparently not many bitches have seen that
4654,3,1,2,0,1,"@RBesofii 
Cants even fool a colored man wit dis bullshit http://t.co/gtln1tpMgi"
4655,6,0,6,0,1,@REAL_Kaysavage that bitch was going or nawl
4656,3,0,3,0,1,@REM_2014 @FunnyPicsDepot @DavetheBrave1 bitch ass voices in his head haha
4657,3,1,2,0,1,@REM_2014 @SupahFienMode bitch ass Jorge Haha ain't you at work nigga?
4658,3,0,3,0,1,@REM_2014 I'm drunk that hoe by myself bro solo dolo
4659,3,1,2,0,1,@REM_2014 biiiiiiiitch don't start with this again haha my niggggg grandma come over hoe!! If ya want I'll try to scoop ya up today if ya
4660,3,1,2,0,1,@RFam2550 shut up faggot
4661,3,1,2,0,1,@RFradsham fuck you bitch #shrimp #shorty #midget #dwarf #infant #jk
4662,6,1,5,0,1,@RHook220 @ohwait_itsKate @EjPeruski5634 pussy x3
4663,3,0,3,0,1,@RJ_diggins86 get some sleep pussy.
4664,3,0,3,0,1,"@RNIC_BAM - you heard me.&#128530; letting people know you having relationship problems &amp; arguing on here, that's what them hoes like, so stop."
4665,3,0,3,0,1,@Rachijuana I popped a Molly every day last year #beat#that#bitch
4666,3,0,3,0,1,"@RacistNegro69 @MrMooncricket fuck you, punk ass racist lil dick bitch. I've reported you fool."
4667,3,0,3,0,1,"@RainaluvsA intimidated?! What pussies, all I see is a sweet, honest woman, but seriously you could make this stalking thing so much easier!"
4668,3,0,3,0,1,@Rams_6 happy birthday bitch!
4669,3,0,3,0,1,@Ranae_26 i can't why you up hoe &#9825;&#9825;
4670,3,1,2,0,1,@Rasheed_Sheen everything but im outside come get this bitch
4671,9,0,9,0,1,@Rasheed_Sheen man damn dude come get this bitch lml
4672,3,0,3,0,1,@Raul_leura @no_way_hoesaaay lmao that nigga was about to go Beethoven on that bitch &#128514;
4673,3,0,3,0,1,@RavenPeltier_ @Jesuslovinj @_B_R_Y_C_E_ still a bitch though
4674,3,0,3,0,1,@RavenPeltier_ these hoes ain't loyal
4675,3,1,2,0,1,"@Ray_Lakee #fag
 Fuckin pirelli tire black ass nigga whit a white boy shirt on but my nigga did loosen up a lil bit.#bowbow"
4676,3,0,3,0,1,@Ray_dec15 haha yeah they do say im a little bitch
4677,3,0,3,0,1,"@RealFannyMagnet with pick up lines like you have...I bet you get so much pussy, the numbers are in the negative."
4678,6,0,6,0,1,@RealNiggaSherm bitch
4679,6,0,5,1,1,@RealNiggaSherm wen he ho dwn da road
4680,3,0,2,1,1,@RealNoth no wonder your career is in the dump that's where trash like you belongs. Thanks to @greggutfeld for pointing out your true colors
4681,3,0,3,0,1,"@RealPimpinKen PimpinKendotnet, sell a bitch pussy til it's drip drop wet, the vet, not the pet!

Hey, Bitch!"
4682,3,0,3,0,1,"@RealSkipBayless @KingJames is a little bitch , that's why"
4683,3,0,2,1,1,@RealSkipBayless haha how much are you payed to CONSTANTLY NOT KNOW what you're talking about??? Dumb ass &#128514;&#128076; wade is trash
4684,3,1,2,0,1,@RealSkipBayless of course u would you PC lemming.one just says the word nigger.the other has all the potential to reek havoc on society
4685,3,0,3,0,1,@RealWallieWall Ms. Martinez fuckin with the cripple kid?!
4686,3,0,2,1,1,@RealWallieWall Sheet i can't do that too a cripple
4687,3,0,3,0,1,"@RealYdotGdot We in dat bitch, my dude!!!"
4688,6,0,5,1,1,"@Real_Liam_Payne be a pussy

as in cat"
4689,6,0,6,0,1,@Real_Liam_Payne be a pussy http://t.co/ttzsxBtS74
4690,3,1,2,0,1,@Reed8608 My nigga know he a bitch
4691,3,0,3,0,1,"@Rellokid George didn't have a twitter called ""no limit nigga"" where he talked about fighting, drugs, guns, and bitches and hoes."
4692,3,0,3,0,1,@Rene_gadeCowboy Of course. I was being bitch. Learned from my mom how to make a guy feel like he's 1 foot tall.
4693,3,0,3,0,1,"@RenoConfession one time at band camp, I stuck a flute in my pussy 
-Spanish springs"
4694,3,0,3,0,1,@ResiDinero bitch crib while she cooks me cheesed eggs
4695,3,0,3,0,1,@ResiDinero if we finna hoop inside or out fucking retard that's what I'm saying let me know allergic reaction lip ass nigga
4696,3,0,2,1,1,@ResiDinero we some hoes bruhhh lol
4697,3,0,3,0,1,@ResiDinero ya bitch crib
4698,3,0,2,1,1,@RespectBox @lefthooklounge @Rodriguez5_ he's texas trash bro
4699,3,0,3,0,1,@RetroReasoning retarded pussy games #notPC
4700,3,0,3,0,1,@Rhyds_herrrrrr shoulda came to bird mans that shit was so lit
4701,3,1,2,0,1,@RicHieDev_ @CONVERSES_ON she can stay as close as she pleases nigguh
4702,4,0,4,0,1,@RichBum_Mitch say how you do that I got this lil bitch who ain't getting the memo
4703,3,0,3,0,1,"@RichHomieLexx_ tryanna explain sumn to des young boys out here now days,they don't know wat a true pimp is I be pimpin des hoes moma Lmfaoo"
4704,3,0,3,0,1,@RickBakas Not hard to...she's kind of a hoe. &#128513;
4705,3,1,2,0,1,@RickiRoma bitch watch ya tone before I drag you to the recycling bin you bitch ass nigga. You gon end up like limewire ol .exe ass nigga
4706,3,1,2,0,1,@RickiRoma shut the fuck up. You guys a mediocre washed basura juice. Sit down and win close games against raiders and jets faggot
4707,3,0,3,0,1,@RickyNgan target got them high class hoes
4708,3,1,2,0,1,@Ricky___m you bitch -.-
4709,3,0,3,0,1,"@RicoChavo oh, you cute, you fancy bitch!"
4710,3,0,3,0,1,@RightWay2 getting into people's faces? LOL YET u r the teabagger all over my twitter dash. Shut the fuck up already.
4711,6,0,6,0,1,@Righteouz_ @growejr I could have that chick there boobs in my face and score the fight better than the bitch that made it 114-114
4712,6,0,6,0,1,@Righteouz_ @growejr that bitch should be in jail for that 114-114
4713,6,2,4,0,1,@Righteouz_ lmfao!!!!! I remember all the rednecks in my school with that shit lol
4714,3,0,3,0,1,@RihannaHasAids I had free tickets and couldn't go because I had chemistry ain't that a bitch
4715,3,1,2,0,1,@RihannaHasAids I knew farquaad a faggot
4716,3,0,3,0,1,@Rik_FIair Pusha T and Ye gonna have to write the whole bitch
4717,3,0,3,0,1,@RishaaWilliams byee iverrishaa &#128514;&#128514; ghetto ass name
4718,6,1,3,2,1,@RivenbarkYahoo @hale_razor jim Hogg county a dirt poor democrat leaning county.. Hebronville is it's seat. Been there it's a near ghetto
4719,3,0,3,0,1,@RnadJorell Knocked that bitch soul out her body lol
4720,3,0,3,0,1,@Rob215__ @thereal_2raw on god my bitch bad
4721,3,0,2,1,1,@RobFernau @GregAbbott_TX @NRA dead babies piled up like trash at a dump Something to be proud of
4722,3,0,3,0,1,@Rob_San9993 ha lol like at selenas horny bitch lol
4723,3,0,3,0,1,@RobinColdiron those god damn bitches smh run away!!!
4724,3,0,3,0,1,"@RobinFury Drake is bitch made for that, likes Phonte so much and won't do a track over that...."
4725,3,0,3,0,1,@Roc_SS @BallHawk_Carter nah son we ca go half if it was my girl bitches be wanting to spend 400 and up on some fake hair
4726,3,0,3,0,1,@Rock76_ like who let em bring Da heat in dis bitch &#128563;&#128552; .. #linkup bro
4727,3,0,3,0,1,@Rocko4Real is one of the rawest niccas doin dis shit!
4728,3,0,3,0,1,@RodMarley44 fr 12 was Finna bam a nicca he said yu lucky I jus got a robbery call
4729,3,0,3,0,1,@RomeoTorres99 bro do you fist bitches with that shit
4730,3,1,2,0,1,@Ron_Ron_12 it's a song hoe
4731,3,1,2,0,1,@RooDee_Poo Aye bitch.
4732,3,0,2,1,1,@Rorschach7 But not disaster pussy. That thing is a wreck.
4733,3,1,2,0,1,@Rosaalbae @iH8TvvitterHoes faggot but you sent me hella nudes. Hmmmm
4734,3,1,2,0,1,"@Roscoedash shut the fuck up, your wack as fuck. Garbage mohawk having faggot, stop making music and shovel my snow scrub."
4735,3,0,3,0,1,@RoseGoldBenzo duh...lol. Me tweeting about eating pussy from the back with my tongue in that made that obvious...lol
4736,3,1,2,0,1,@Rosie @politicususa only 3 1/2 yrs till next pres. bitches bout what o-dumb-a left her/him
4737,3,0,2,1,1,"@RottenStench 
Tanks a lot dare mr. Pubes. I love my Uncle Tom :)"
4738,3,1,2,0,1,"@Rotten_Soil @CaptFaggotpants 
You boys sure come up wit some crazy names. In my day, we never talked about no faggots"
4739,3,0,3,0,1,@RoyallyKate So says the one who fills an empty hole inside herself by worshiping a royal. Who 4 all u kno may be a raging snotty bitch
4740,3,0,3,0,1,@Rugarickrockers Ima make you a sick entrance song my nig
4741,3,1,2,0,1,@RuizMaria15 you let me know then lol I'll go over and kill all them hoes
4742,3,1,2,0,1,@RussellTpot @ebgbz1 I am just saying.. I would beat you down like the bitch that you are... then put my foot on your neck and shoot you
4743,3,0,3,0,1,@RussellTpot LOL dude.. I wish they hadn't. I got a DD214 that would make a pussy like you cry for the enemy.
4744,3,1,2,0,1,@Rvm3o bitch Boy
4745,3,0,3,0,1,@Rvm3o bitch.
4746,3,0,3,0,1,@Rvm3o no reason to hit with you when I know you pussy I won't get no cool points
4747,3,0,3,0,1,"@RyanTravers1 I lied, it hurt like a bitch, and it bruises your arm. I would suggest you don't do it lol"
4748,3,1,2,0,1,@RyeOrDie because them niggas that told you bitch made &amp; they not real niggas or any kind of real
4749,3,0,3,0,1,@SAMMI_boyden idk let's do some redneck shit. ask samuela.
4750,3,0,3,0,1,@SAMMI_boyden if we don't hang out until the concert smh ima kill a bitch
4751,3,1,2,0,1,@SAMMI_boyden you fucking twat just start talking
4752,3,0,3,0,1,@SAULSOF1LTHY pussy boi
4753,3,0,3,0,1,@SAULSOF1LTHY you aint shit pussy lol go get hit you aint been touched in 10 yrs lmfao
4754,3,0,2,1,1,@SHAIkethatAss and I replied hoe http://t.co/738UP5PLia
4755,3,0,3,0,1,"@SHanafin34 gotta love Tanner Country, hoes &amp; all,haha!"
4756,3,0,3,0,1,"@SKEEerra thanks, the bitch that proofread my tweets on vacation this week..."
4757,3,0,2,1,1,@SNEAKERLUKE @wojtata @MIKEYMIKEROWAVE @JoeCushKush poor 5SOS has annoying ass cunts as fans. They don't care about you at all you know.
